Model,Brand,Year,Price,Mileage,Transmission
Perodua Alza,Perodua,2011,21900,187641,Automatic
Proton Saga,Proton,2016,24200,77404,Automatic
Perodua Bezza,Perodua,2020,39700,72619,Automatic
Proton Persona,Proton,2017,30000,113774,Automatic
Toyota Vios,Toyota,2010,24900,181990,Automatic
Proton Persona,Proton,2016,24400,128195,Automatic
Proton Saga,Proton,2021,33000,50233,Automatic
Toyota Vios,Toyota,2015,37900,152970,Automatic
Perodua Alza,Perodua,2019,55900,73562,Automatic
Perodua Aruz,Perodua,2019,53900,90877,Automatic
Perodua AXIA,Perodua,2016,28900,90911,Automatic
Perodua Bezza,Perodua,2016,26000,133794,Automatic
Mazda CX-3,Mazda,2017,67800,98391,Automatic
Perodua AXIA,Perodua,2019,31500,70923,Automatic
Proton Saga,Proton,2023,39400,15548,Automatic
Perodua Myvi,Perodua,2018,41400,79092,Automatic
Honda City,Honda,2017,46200,71425,Automatic
Toyota Vios,Toyota,2017,48800,92136,Automatic
Honda Jazz,Honda,2014,40900,93859,Automatic
Perodua Myvi,Perodua,2019,43800,50182,Automatic
Perodua Myvi,Perodua,2020,45900,52186,Automatic
Proton Iriz,Proton,2019,35900,39809,Automatic
Perodua Bezza,Perodua,2019,36200,95644,Automatic
Proton Suprima,Proton,2014,22900,75901,Automatic
Toyota Yaris,Toyota,2021,66400,30405,Automatic
Nissan Grand,Nissan,2015,33900,131911,Automatic
Honda Jazz,Honda,2015,43400,150414,Automatic
Perodua Aruz,Perodua,2019,54100,79499,Automatic
Neta V,Neta,2024,76700,18,Automatic
Neta V,Neta,2024,76700,185,Automatic
Neta V,Neta,2024,76700,185,Automatic
Neta V,Neta,2024,76700,185,Automatic
Neta V,Neta,2024,76700,18,Automatic
Neta V,Neta,2024,76700,185,Automatic
Neta V,Neta,2024,76700,185,Automatic
Perodua Myvi,Perodua,2013,21500,195775,Automatic
Perodua AXIA,Perodua,2016,24800,96993,Automatic
Toyota Vios,Toyota,2007,22800,185099,Automatic
Perodua AXIA,Perodua,2017,27800,145312,Automatic
Honda CR-V,Honda,2011,27000,154368,Automatic
Mazda CX-5,Mazda,2018,91000,107210,Automatic
Proton Exora,Proton,2014,21400,161817,Automatic
Honda Accord,Honda,2014,48400,162190,Automatic
Honda Jazz,Honda,2013,33400,125424,Automatic
Honda Civic,Honda,2015,46900,131210,Automatic
Nissan Almera,Nissan,2014,22400,174646,Automatic
Perodua Myvi,Perodua,2019,45400,108839,Automatic
Toyota C-HR,Toyota,2018,95000,103581,Automatic
Nissan Sylphy,Nissan,2014,28600,177937,Automatic
Perodua Bezza,Perodua,2017,34700,88950,Automatic
Perodua Myvi,Perodua,2019,45400,103145,Automatic
Proton Saga,Proton,2016,23000,140407,Automatic
Perodua Bezza,Perodua,2016,31800,133044,Automatic
Proton X70,Proton,2020,64900,78883,Automatic
Mazda CX-5,Mazda,2021,123500,50140,Automatic
Perodua Aruz,Perodua,2020,56000,41429,Automatic
Perodua Myvi,Perodua,2020,47000,55453,Automatic
Toyota C-HR,Toyota,2018,95900,88512,Automatic
Perodua Ativa,Perodua,2022,63900,42918,Automatic
Perodua Myvi,Perodua,2017,40000,73392,Automatic
Perodua AXIA,Perodua,2017,28600,135552,Automatic
Toyota C-HR,Toyota,2019,102900,57362,Automatic
Honda CR-V,Honda,2018,91900,111099,Automatic
Proton Exora,Proton,2020,44400,69977,Automatic
Perodua AXIA,Perodua,2017,26000,142314,Automatic
Proton Saga,Proton,2019,28000,62594,Automatic
Perodua Aruz,Perodua,2021,57000,42427,Automatic
Mazda CX-5,Mazda,2017,83900,129599,Automatic
Honda Jazz,Honda,2018,57900,62485,Automatic
Toyota Vios,Toyota,2014,35400,136420,Automatic
Proton Saga,Proton,2019,31000,91488,Automatic
Perodua Myvi,Perodua,2021,49000,50620,Automatic
Volkswagen Passat,Volkswagen,2014,25900,139005,Automatic
Perodua Myvi,Perodua,2018,43000,80246,Automatic
Proton X50,Proton,2021,70800,51006,Automatic
Toyota Vios,Toyota,2014,38400,71356,Automatic
Toyota Yaris,Toyota,2019,63000,54684,Automatic
Perodua Aruz,Perodua,2019,53500,107770,Automatic
Perodua Myvi,Perodua,2017,37100,95428,Automatic
Perodua Myvi,Perodua,2018,43800,83683,Automatic
Nissan Grand,Nissan,2011,16900,150753,Automatic
Honda Jazz,Honda,2016,52000,129437,Automatic
Perodua Myvi,Perodua,2016,34200,119761,Automatic
Perodua Myvi,Perodua,2017,36600,140027,Automatic
Perodua Bezza,Perodua,2017,34000,135139,Automatic
Perodua Myvi,Perodua,2018,43000,91951,Automatic
Perodua Bezza,Perodua,2022,42400,32640,Automatic
Perodua Myvi,Perodua,2015,26000,96119,Automatic
Perodua Aruz,Perodua,2019,54000,65953,Automatic
Proton X70,Proton,2022,83000,38791,Automatic
Honda Jazz,Honda,2016,52000,92154,Automatic
Honda HR-V,Honda,2017,60000,106382,Automatic
Mazda CX-5,Mazda,2012,36900,178676,Automatic
Mitsubishi Xpander,Mitsubishi,2022,83900,29201,Automatic
Perodua Myvi,Perodua,2021,49000,58639,Automatic
Perodua Myvi,Perodua,2017,41200,94234,Automatic
Perodua Bezza,Perodua,2019,36000,96806,Automatic
Proton X50,Proton,2021,79900,48462,Automatic
Perodua Myvi,Perodua,2017,37100,92777,Automatic
Honda Jazz,Honda,2014,40400,173211,Automatic
Perodua Aruz,Perodua,2019,54000,69632,Automatic
Perodua AXIA,Perodua,2020,35400,68721,Automatic
Perodua Myvi,Perodua,2016,34000,133467,Automatic
Proton Saga,Proton,2020,32600,48235,Automatic
Perodua Myvi,Perodua,2018,43000,100957,Automatic
Perodua Aruz,Perodua,2020,54900,83705,Automatic
Renault Captur,Renault,2019,42000,53483,Automatic
Honda Civic,Honda,2020,105400,57658,Automatic
Perodua Myvi,Perodua,2022,50200,26242,Automatic
Perodua AXIA,Perodua,2019,31600,102818,Automatic
Perodua Aruz,Perodua,2021,60100,38615,Automatic
Perodua Myvi,Perodua,2020,47000,80843,Automatic
Perodua Bezza,Perodua,2016,33000,112226,Automatic
Mercedes-Benz A200,Mercedes-Benz,2017,108800,94574,Automatic
Toyota Corolla,Toyota,2012,31900,180831,Automatic
Proton X70,Proton,2020,71900,50509,Automatic
Perodua Myvi,Perodua,2021,48000,51014,Automatic
Perodua Myvi,Perodua,2017,36100,99436,Automatic
Proton Persona,Proton,2017,30000,127106,Automatic
Toyota Yaris,Toyota,2019,63000,80304,Automatic
Honda CR-V,Honda,2014,42900,166682,Automatic
Nissan Grand,Nissan,2012,23400,141207,Automatic
Perodua Myvi,Perodua,2019,45800,97939,Automatic
Toyota Vios,Toyota,2017,53800,115343,Automatic
Honda City,Honda,2019,61200,92656,Automatic
Perodua Bezza,Perodua,2019,36200,76914,Automatic
Proton Preve,Proton,2012,15900,119836,Automatic
Honda HR-V,Honda,2016,57000,104965,Automatic
Proton Saga,Proton,2019,28500,97957,Automatic
Proton Saga,Proton,2017,27200,127630,Automatic
Suzuki Swift,Suzuki,2010,17900,198826,Automatic
Perodua AXIA,Perodua,2018,32900,59341,Automatic
Proton Saga,Proton,2020,29000,70187,Automatic
Perodua Myvi,Perodua,2017,36200,97987,Automatic
Perodua Bezza,Perodua,2017,35200,129844,Automatic
Proton X50,Proton,2021,79900,67556,Automatic
Perodua AXIA,Perodua,2017,26600,81570,Automatic
Nissan Almera,Nissan,2022,65900,36684,Automatic
Proton Iriz,Proton,2020,37000,65157,Automatic
Mazda CX-5,Mazda,2018,91900,78275,Automatic
Proton X50,Proton,2021,79900,48732,Automatic
Proton Iriz,Proton,2017,29800,57523,Automatic
Toyota Vios,Toyota,2021,70400,42792,Automatic
Nissan Almera,Nissan,2014,22900,71582,Automatic
Perodua Myvi,Perodua,2020,47000,74794,Automatic
Perodua Myvi,Perodua,2014,22900,173491,Automatic
Proton Iriz,Proton,2015,19900,102542,Automatic
Perodua Myvi,Perodua,2012,23400,157497,Automatic
Mercedes-Benz A200,Mercedes-Benz,2021,156500,22318,Automatic
Proton X50,Proton,2021,79900,54187,Automatic
Perodua AXIA,Perodua,2016,26100,146837,Automatic
Mazda CX-3,Mazda,2018,82900,73892,Automatic
Toyota Vios,Toyota,2019,64900,79824,Automatic
Perodua Bezza,Perodua,2016,32200,104661,Automatic
Perodua Myvi,Perodua,2020,45000,56513,Automatic
Mazda CX-5,Mazda,2018,91000,120057,Automatic
Mazda CX-3,Mazda,2018,81900,119056,Automatic
Proton Saga,Proton,2016,23000,114316,Automatic
Perodua Myvi,Perodua,2020,48000,74712,Automatic
Nissan Almera,Nissan,2020,65400,75880,Automatic
Proton Exora,Proton,2019,42000,83380,Automatic
Mazda CX-3,Mazda,2018,82900,33231,Automatic
Perodua AXIA,Perodua,2022,34000,44337,Automatic
Perodua Myvi,Perodua,2021,48000,27824,Automatic
Proton Preve,Proton,2015,20000,107416,Automatic
Perodua Aruz,Perodua,2019,54000,73176,Automatic
Perodua Myvi,Perodua,2023,52400,10149,Automatic
Perodua Bezza,Perodua,2021,42000,44688,Automatic
Proton Saga,Proton,2019,27000,77466,Automatic
Mazda CX-5,Mazda,2018,91900,95864,Automatic
Volkswagen Polo,Volkswagen,2018,36400,106489,Automatic
Volkswagen Passat,Volkswagen,2011,20400,93299,Automatic
Perodua Myvi,Perodua,2019,45400,105800,Automatic
Mazda 2,Mazda,2016,44400,142091,Automatic
Perodua Myvi,Perodua,2015,25900,160625,Automatic
Honda CR-V,Honda,2014,42900,182662,Automatic
Perodua Bezza,Perodua,2016,33000,67487,Automatic
Honda Civic,Honda,2017,79900,81987,Automatic
Volkswagen Polo,Volkswagen,2012,18400,191579,Automatic
Toyota Vios,Toyota,2016,46000,119592,Automatic
Volkswagen Polo,Volkswagen,2018,36900,96154,Automatic
Perodua AXIA,Perodua,2022,40900,41233,Automatic
Honda BR-V,Honda,2017,49000,110611,Automatic
Proton X50,Proton,2021,72900,56955,Automatic
Perodua AXIA,Perodua,2021,33200,45584,Automatic
Proton X70,Proton,2019,64900,94408,Automatic
Perodua Bezza,Perodua,2017,35200,120749,Automatic
Perodua Bezza,Perodua,2017,34000,109847,Automatic
Mazda 3,Mazda,2019,95000,78004,Automatic
Honda Jazz,Honda,2015,43400,135245,Automatic
Perodua AXIA,Perodua,2015,21400,88687,Automatic
Toyota Vios,Toyota,2022,74400,32299,Automatic
Perodua Myvi,Perodua,2017,37100,62812,Automatic
Perodua Bezza,Perodua,2018,35200,73649,Automatic
Toyota Yaris,Toyota,2019,60000,56165,Automatic
Perodua Alza,Perodua,2019,50400,93567,Automatic
Honda HR-V,Honda,2016,57000,133337,Automatic
Honda HR-V,Honda,2018,67500,114675,Automatic
Perodua Aruz,Perodua,2019,53500,104878,Automatic
Toyota Yaris,Toyota,2023,70400,27859,Automatic
Proton X50,Proton,2022,83000,21716,Automatic
Proton Exora,Proton,2013,19400,191868,Automatic
Mazda CX-3,Mazda,2019,85900,61002,Automatic
Perodua Aruz,Perodua,2020,56000,53052,Automatic
Perodua Aruz,Perodua,2019,54000,54093,Automatic
Honda Civic,Honda,2020,106400,64433,Automatic
Honda Civic,Honda,2017,79900,76000,Automatic
Perodua Myvi,Perodua,2018,41000,70652,Automatic
Proton X70,Proton,2019,58900,93127,Automatic
Peugeot 3008,Peugeot,2018,68400,80482,Automatic
Volkswagen Passat,Volkswagen,2011,19800,165970,Automatic
Perodua AXIA,Perodua,2020,32400,66438,Automatic
Perodua Bezza,Perodua,2017,34000,136976,Automatic
Renault Captur,Renault,2019,42000,41405,Automatic
Perodua Bezza,Perodua,2016,32200,117750,Automatic
Perodua Aruz,Perodua,2021,57000,58888,Automatic
Perodua Myvi,Perodua,2017,37100,38787,Automatic
Perodua Bezza,Perodua,2019,36700,86810,Automatic
Toyota Vios,Toyota,2016,46000,121185,Automatic
Perodua Ativa,Perodua,2022,63900,30186,Automatic
Kia Optima,Kia,2015,40400,136675,Automatic
Perodua Myvi,Perodua,2019,38900,90420,Automatic
Honda CR-V,Honda,2013,40400,158149,Automatic
Honda CR-V,Honda,2015,55400,161684,Automatic
Perodua Alza,Perodua,2011,21900,190133,Automatic
Proton Saga,Proton,2023,37000,20579,Automatic
Perodua Bezza,Perodua,2017,34000,52553,Automatic
Mazda 2,Mazda,2016,44400,137721,Automatic
Proton X70,Proton,2021,78000,57361,Automatic
Perodua Myvi,Perodua,2019,43000,68939,Automatic
Honda Jazz,Honda,2020,65000,60134,Automatic
Honda Jazz,Honda,2018,61400,110525,Automatic
Perodua AXIA,Perodua,2018,32400,107047,Automatic
Perodua Myvi,Perodua,2015,25900,97236,Automatic
Perodua Myvi,Perodua,2018,43000,116720,Automatic
Perodua Ativa,Perodua,2022,63900,36156,Automatic
Proton Saga,Proton,2017,24000,130808,Automatic
Toyota Yaris,Toyota,2019,60000,77979,Automatic
Nissan Almera,Nissan,2024,73000,1983,Automatic
Perodua Bezza,Perodua,2017,34000,131439,Automatic
Perodua Bezza,Perodua,2018,34000,102556,Automatic
Mazda CX-3,Mazda,2020,89900,58959,Automatic
Subaru XV,Subaru,2022,114400,27295,Automatic
Perodua AXIA,Perodua,2016,28100,132481,Automatic
Perodua Myvi,Perodua,2014,25500,166246,Automatic
Perodua AXIA,Perodua,2020,32400,35847,Automatic
Perodua Alza,Perodua,2014,31900,102598,Automatic
Perodua Myvi,Perodua,2018,43400,109814,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2018,170400,92559,Automatic
Proton Iriz,Proton,2016,22800,94542,Automatic
Honda Civic,Honda,2020,100400,60439,Automatic
Perodua Myvi,Perodua,2021,41100,33739,Automatic
Honda BR-V,Honda,2018,52400,112457,Automatic
Toyota Corolla,Toyota,2021,106900,41002,Automatic
Proton Iriz,Proton,2022,41900,19562,Automatic
Nissan Serena,Nissan,2020,96900,49720,Automatic
Mazda CX-5,Mazda,2018,91900,82507,Automatic
Perodua Ativa,Perodua,2021,62800,46038,Automatic
Proton X70,Proton,2022,83000,29530,Automatic
Perodua AXIA,Perodua,2018,34400,62020,Automatic
Honda Civic,Honda,2017,79400,106341,Automatic
Honda Jazz,Honda,2016,50000,136481,Automatic
Perodua Myvi,Perodua,2016,34800,79174,Automatic
Honda HR-V,Honda,2016,57000,97280,Automatic
Perodua Bezza,Perodua,2017,35000,104520,Automatic
Perodua AXIA,Perodua,2018,34400,91714,Automatic
Proton Saga,Proton,2023,34500,11994,Automatic
Honda CR-V,Honda,2017,92000,103244,Automatic
Perodua AXIA,Perodua,2019,34400,91237,Automatic
Mazda CX-5,Mazda,2018,89400,60959,Automatic
Perodua Bezza,Perodua,2018,38100,49453,Automatic
Honda Jazz,Honda,2017,51000,99915,Automatic
Honda Accord,Honda,2015,50900,151940,Automatic
Perodua AXIA,Perodua,2018,32900,75602,Automatic
Perodua Aruz,Perodua,2019,54000,68360,Automatic
Perodua Ativa,Perodua,2022,63900,44178,Automatic
Nissan Almera,Nissan,2019,42800,70921,Automatic
Perodua Ativa,Perodua,2021,62800,37750,Automatic
Proton Saga,Proton,2022,32400,37047,Automatic
Honda Accord,Honda,2014,46400,102290,Automatic
