Model,Brand,Year,Price,Mileage,Transmission
Mercedes-Benz C350 e,Mercedes-Benz,2017,"89,800",80 - 85K KM,Automatic
Toyota Land Cruiser,Toyota,2008/2011,"107,800",145 - 150K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"169,800",50 - 55K KM,Automatic
Honda CR-V,Honda,2017,"92,800",85 - 90K KM,Automatic
Toyota Hilux,Toyota,2020,"114,800",10 - 15K KM,Automatic
Honda Civic,Honda,2020,"84,800",70 - 75K KM,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2012,"49,800",160 - 165K KM,Automatic
Toyota Camry,Toyota,2019,"127,800",80 - 85K KM,Automatic
Ford Ranger,Ford,2020,"124,800",30 - 35K KM,Automatic
Volkswagen Golf,Volkswagen,2023,"179,800",30 - 35K KM,Automatic
Toyota Harrier,Toyota,2014/2017,"84,800",90 - 95K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2021,"257,800",35 - 40K KM,Automatic
BMW X3,BMW,2018,"124,800",135 - 140K KM,Automatic
Perodua Myvi,Perodua,2009,"12,550",95 - 100K KM,Automatic
BMW X3,BMW,2021,"213,800",20 - 25K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,"138,700",35 - 40K KM,Automatic
Toyota Alphard,Toyota,2005,"37,800",85 - 90K KM,Automatic
Land Rover Range Rover Sport,Land,2015,"228,000",90 - 95K KM,Automatic
Toyota Land Cruiser,Toyota,2018,"288,000",70 - 75K KM,Automatic
Toyota Land Cruiser,Toyota,2018,"288,000",70 - 75K KM,Automatic
Proton Iriz,Proton,2016,"22,400",140 - 145K KM,Automatic
Proton Saga,Proton,2023,"34,500",10 - 15K KM,Automatic
Perodua Myvi,Perodua,2020,"47,000",70 - 75K KM,Automatic
Perodua Aruz,Perodua,2019,"54,000",95 - 100K KM,Automatic
Perodua AXIA,Perodua,2018,"28,400",40 - 45K KM,Automatic
Toyota Vios,Toyota,2017,"50,000",95310 KM,Automatic
Proton X70,Proton,2021,"78,000",47502 KM,Automatic
Perodua Myvi,Perodua,2021,"49,000",57800 KM,Automatic
Honda Jazz,Honda,2016,"52,000",92154 KM,Automatic
Mazda CX-3,Mazda,2018,"81,900",119056 KM,Automatic
Proton Saga,Proton,2021,"33,000",50233 KM,Automatic
Honda CR-V,Honda,2022,"135,400",33628 KM,Automatic
Honda Jazz,Honda,2018,"61,400",101069 KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2022,"209,700",90 - 95K KM,Automatic
Land Rover Range Rover Sport,Land,2016,"388,000",55 - 60K KM,Automatic
BMW X3,BMW,2022,"223,800",15 - 20K KM,Automatic
Toyota Camry,Toyota,2010,"31,900",100 - 105K KM,Automatic
BMW 320i,BMW,2020,"133,800",85 - 90K KM,Automatic
BMW 530e,BMW,2019/2020,"127,800",40 - 45K KM,Automatic
BMW 530e,BMW,2019/2020,"127,800",40 - 45K KM,Automatic
BMW X1,BMW,2021,"123,800",75 - 80K KM,Automatic
Toyota Alphard,Toyota,2015/2016,"136,800",80 - 85K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2017,"139,800",70 - 75K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2021,"175,800",30 - 35K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2023,"274,800",15 - 20K KM,Automatic
Peugeot 3008,Peugeot,2018,"68,400",80 - 85K KM,Automatic
Proton X70,Proton,2020,"72,900",35 - 40K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2022,"298,500",50 - 55K KM,Automatic
Perodua Aruz,Perodua,2020,"56,900",60 - 65K KM,Automatic
Toyota Corolla Altis,Toyota,2018,"65,800",80 - 85K KM,Automatic
Perodua Myvi,Perodua,2019,"44,800",90 - 95K KM,Automatic
BMW 528i,BMW,2015,"75,800",90 - 95K KM,Automatic
BMW X3,BMW,2022,"223,800",35 - 40K KM,Automatic
BMW 330e,BMW,2022,"169,800",15 - 20K KM,Automatic
BMW 530e,BMW,2019,"126,800",35 - 40K KM,Automatic
Perodua Myvi,Perodua,2015,"25,900",145 - 150K KM,Automatic
Mercedes-Benz E350 e,Mercedes-Benz,2018,"122,800",85 - 90K KM,Automatic
Honda Accord,Honda,2016,"65,000",120 - 125K KM,Automatic
BMW X1,BMW,2019,"82,800",60 - 65K KM,Automatic
BMW 530i,BMW,2017,"129,800",80 - 85K KM,Automatic
BMW 330i,BMW,2022,"199,800",30 - 35K KM,Automatic
Mercedes-Benz C250,Mercedes-Benz,2018,"127,800",75 - 80K KM,Automatic
Honda City,Honda,2019,"59,000",70 - 75K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2017,"193,800",50 - 55K KM,Automatic
BMW X1,BMW,2019,"79,800",110 - 115K KM,Automatic
BMW X3,BMW,2019,"122,800",80 - 85K KM,Automatic
Mercedes-Benz C180,Mercedes-Benz,2016,"83,800",80 - 85K KM,Automatic
BMW 318i,BMW,2018,"59,800",65 - 70K KM,Automatic
Mercedes-Benz E200,Mercedes-Benz,2017,"178,500",85 - 90K KM,Automatic
Mercedes-Benz C200K,Mercedes-Benz,2009,"39,700",95 - 100K KM,Automatic
Mercedes-Benz B180,Mercedes-Benz,2011,"25,700",95 - 100K KM,Automatic
Mercedes-Benz S350,Mercedes-Benz,2009,"85,500",95 - 100K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2011,"57,500",95 - 100K KM,Automatic
MINI Countryman,MINI,2018,"118,800",90 - 95K KM,Automatic
BMW 530e,BMW,2021,"195,800",25 - 30K KM,Automatic
Honda BR-V,Honda,2017,"40,800",95 - 100K KM,Automatic
Toyota Rush,Toyota,2010,"21,800",85 - 90K KM,Automatic
Mercedes-Benz CLA45 AMG,Mercedes-Benz,2015,"155,700",85 - 90K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2016,"119,800",75 - 80K KM,Automatic
BMW 530e,BMW,2021,"195,800",40 - 45K KM,Automatic
Mazda 3,Mazda,2020,"112,800",60 - 65K KM,Automatic
Land Rover Range Rover Evoque,Land,2021,"258,500",60 - 65K KM,Automatic
Volkswagen Tiguan,Volkswagen,2019,"72,800",35 - 40K KM,Automatic
Land Rover Range Rover Evoque,Land,2022,"229,700",35 - 40K KM,Automatic
BMW 530e,BMW,2018,"109,800",55 - 60K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2023,"219,800",35 - 40K KM,Automatic
BMW 328i,BMW,2014,"74,800",95 - 100K KM,Automatic
Land Rover Range Rover Sport,Land,2017,"228,500",85 - 90K KM,Automatic
BMW 328i,BMW,2014,"74,800",95 - 100K KM,Automatic
Land Rover Range Rover Sport,Land,2020,"288,500",95 - 100K KM,Automatic
BMW 320i,BMW,2020,"141,800",35 - 40K KM,Automatic
Kia Carnival,Kia,2017,"75,999",70 - 75K KM,Automatic
Nissan Teana,Nissan,2012,"22,800",115 - 120K KM,Automatic
BMW X1,BMW,2017,"68,800",70 - 75K KM,Automatic
Perodua Myvi,Perodua,2018,"33,800",80 - 85K KM,Automatic
Proton Saga,Proton,2022,"29,800",45 - 50K KM,Automatic
Honda Accord,Honda,2019,"79,800",70 - 75K KM,Automatic
Honda City,Honda,2023,"66,800",10 - 15K KM,Automatic
Honda CR-V,Honda,2015,"50,800",120 - 125K KM,Automatic
BMW 318i,BMW,2018,"58,800",55 - 60K KM,Automatic
Toyota Hilux,Toyota,2021,"114,800",80 - 85K KM,Automatic
Land Rover Range Rover Velar,Land,2021,"248,500",65 - 70K KM,Automatic
Toyota Vios,Toyota,2014,"39,800",80 - 85K KM,Automatic
Toyota Alphard,Toyota,2015/2018,"155,800",85 - 90K KM,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2013/2016,"76,800",105 - 110K KM,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2013/2016,"76,800",105 - 110K KM,Automatic
Honda City,Honda,2016,"43,800",85 - 90K KM,Automatic
Honda City,Honda,2021,"67,800",60 - 65K KM,Automatic
Nissan Almera,Nissan,2012/2013,"18,800",95 - 100K KM,Automatic
Toyota Yaris,Toyota,2022,"68,800",45 - 50K KM,Automatic
Mazda CX-5,Mazda,2016,"53,800",95 - 100K KM,Automatic
Perodua AXIA,Perodua,2019,"29,800",85 - 90K KM,Automatic
Proton Saga,Proton,2016,"14,800",110 - 115K KM,Automatic
Toyota Hilux,Toyota,2020,"99,800",95 - 100K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2015/2016,"90,800",90 - 95K KM,Automatic
BMW 318i,BMW,2016,"58,800",75 - 80K KM,Automatic
Peugeot 5008,Peugeot,2023,"102,888",5 - 10K KM,Automatic
Toyota Land Cruiser,Toyota,2012,"148,500",95 - 100K KM,Automatic
Toyota Land Cruiser,Toyota,2017,"208,500",95 - 100K KM,Automatic
BMW 330i,BMW,2022,"179,800",60 - 65K KM,Automatic
Proton Exora,Proton,2014,"25,700",135 - 140K KM,Automatic
Perodua Aruz,Perodua,2020,"56,300",80 - 85K KM,Automatic
Land Rover Range Rover Sport,Land,2020,"528,800",45 - 50K KM,Automatic
Toyota Land Cruiser,Toyota,2012/2015,"208,500",85 - 90K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2019,"158,800",90 - 95K KM,Automatic
Nissan Navara,Nissan,2017,"45,800",70 - 75K KM,Manual
Hyundai Tucson,Hyundai,2019,"47,800",75 - 80K KM,Automatic
Ford MUSTANG,Ford,2021,"177,500",55 - 60K KM,Automatic
Honda HR-V,Honda,2015,"46,800",145 - 150K KM,Automatic
Mazda 2,Mazda,2019,"45,800",65 - 70K KM,Automatic
Honda City,Honda,2018,"58,000",69428 KM,Automatic
Toyota Vios,Toyota,2019,"64,900",79824 KM,Automatic
Honda City,Honda,2014,"35,800",124695 KM,Automatic
Honda City,Honda,2015,"35,600",159365 KM,Automatic
Honda Civic,Honda,2020,"98,000",75724 KM,Automatic
Perodua Myvi,Perodua,2018,"42,800",93094 KM,Automatic
Perodua Myvi,Perodua,2021,"43,000",50635 KM,Automatic
Perodua Bezza,Perodua,2018,"36,700",85492 KM,Automatic
Perodua Alza,Perodua,2019,"55,900",73562 KM,Automatic
Perodua AXIA,Perodua,2016,"26,200",94655 KM,Automatic
Perodua AXIA,Perodua,2019,"31,800",66459 KM,Automatic
Mazda 2,Mazda,2016,"40,800",80 - 85K KM,Automatic
Honda CR-V,Honda,2018,"91,900",111099 KM,Automatic
Honda City,Honda,2023,"76,900",22905 KM,Automatic
Honda City,Honda,2016,"42,300",106517 KM,Automatic
Perodua Myvi,Perodua,2019,"45,800",65499 KM,Automatic
Ford MUSTANG,Ford,2021,"188,500",40 - 45K KM,Automatic
Honda Jazz,Honda,2017,"49,800",75 - 80K KM,Automatic
Audi Q7,Audi,2016,"99,800",145 - 150K KM,Automatic
Nissan Navara,Nissan,2018,"49,800",60 - 65K KM,Automatic
Mercedes-Benz G350,Mercedes-Benz,2016/2022,"399,000",75 - 80K KM,Automatic
Mazda 3,Mazda,2016,"49,800",110 - 115K KM,Automatic
BMW X4,BMW,2022,"308,800",35 - 40K KM,Automatic
Ford MUSTANG,Ford,2017,"169,850",65 - 70K KM,Automatic
Toyota Vellfire,Toyota,2010,"60,800",110 - 115K KM,Automatic
Perodua Myvi,Perodua,2009,"12,800",140 - 145K KM,Automatic
Perodua Bezza,Perodua,2017,"31,800",101474 KM,Automatic
Nissan Almera,Nissan,2015,"26,400",88733 KM,Automatic
Proton Saga,Proton,2012,"12,900",120651 KM,Automatic
Perodua Myvi,Perodua,2023,"52,400",10149 KM,Automatic
Toyota Vios,Toyota,2019,"58,400",69142 KM,Automatic
Proton Iriz,Proton,2019,"31,900",52965 KM,Automatic
Honda HR-V,Honda,2016,"47,500",111988 KM,Automatic
Proton Saga,Proton,2016,"23,000",110 - 115K KM,Automatic
Perodua Bezza,Perodua,2018,"38,100",45 - 50K KM,Automatic
Perodua AXIA,Perodua,2022,"37,400",42400 KM,Automatic
Toyota Yaris,Toyota,2019,"60,000",65 - 70K KM,Automatic
Perodua Bezza,Perodua,2018,"33,800",102417 KM,Automatic
Perodua Myvi,Perodua,2018,"41,000",100 - 105K KM,Automatic
Proton Persona,Proton,2019,"32,000",73939 KM,Automatic
Perodua Myvi,Perodua,2021,"49,000",55 - 60K KM,Automatic
Proton Exora,Proton,2017,"29,400",102226 KM,Automatic
Proton Persona,Proton,2018,"32,400",63808 KM,Automatic
Proton Saga,Proton,2019,"28,400",35621 KM,Automatic
MINI Countryman,MINI,2024,"228,888",0 - 5K KM,Automatic
Perodua AXIA,Perodua,2019,"31,500",70 - 75K KM,Automatic
Perodua Bezza,Perodua,2016,"33,000",65 - 70K KM,Automatic
BMW X4,BMW,2015,"81,999",100 - 105K KM,Automatic
Honda Civic,Honda,2016,"68,800",90 - 95K KM,Automatic
Perodua Myvi,Perodua,2012,"20,800",100 - 105K KM,Automatic
Toyota Vellfire,Toyota,2008/2013,"53,800",115 - 120K KM,Automatic
Toyota Alphard,Toyota,2007,"31,800",100 - 105K KM,Automatic
BMW 330e,BMW,2017/2018,"61,800",75 - 80K KM,Automatic
Ford MUSTANG,Ford,2017,"176,800",50 - 55K KM,Automatic
BMW X5,BMW,2018,"79,800",65 - 70K KM,Automatic
Mercedes-Benz CLA250,Mercedes-Benz,2016/2021,"128,000",225 - 230K KM,Automatic
Porsche Macan,Porsche,2015,"198,500",50 - 55K KM,Automatic
Toyota Vios,Toyota,2014,"36,800",95 - 100K KM,Automatic
Audi A7,Audi,2014,"89,800",95 - 100K KM,Automatic
Toyota Yaris,Toyota,2022,"67,800",20 - 25K KM,Automatic
Porsche Cayman,Porsche,2016,"198,500",45 - 50K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2019,"133,999",65 - 70K KM,Automatic
Mercedes-Benz A200,Mercedes-Benz,2022,"163,999",30 - 35K KM,Automatic
Lexus CT200h,Lexus,2013,"54,800",120 - 125K KM,Automatic
Toyota Prius,Toyota,2013,"28,800",115 - 120K KM,Automatic
Porsche Cayman,Porsche,2014,"218,500",90 - 95K KM,Automatic
Toyota Vellfire,Toyota,2012,"79,800",75 - 80K KM,Automatic
Toyota Hiace,Toyota,2016,"87,800",75 - 80K KM,Manual
Toyota Hilux,Toyota,2020,"73,800",55 - 60K KM,Manual
Toyota Hiace,Toyota,2014,"79,800",80 - 85K KM,Manual
Toyota Hiace,Toyota,2010,"59,800",120 - 125K KM,Manual
Toyota Hiace,Toyota,2018,"79,800",65 - 70K KM,Manual
Toyota Hiace,Toyota,2015,"69,800",80 - 85K KM,Manual
Toyota Hiace,Toyota,2013,"69,800",110 - 115K KM,Manual
Toyota Hiace,Toyota,2023,"122,800",20 - 25K KM,Manual
Nissan Navara,Nissan,2015,"25,800",115 - 120K KM,Manual
Nissan X-Trail,Nissan,2015,"35,800",80 - 85K KM,Automatic
Toyota Hiace,Toyota,2011,"61,800",110 - 115K KM,Manual
Toyota Hilux,Toyota,2011,"45,800",130 - 135K KM,Manual
Porsche Macan,Porsche,2019,"208,500",85 - 90K KM,Automatic
Toyota Harrier,Toyota,2020,"163,600",50 - 55K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2014,"69,700",130 - 135K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2017,"149,700",45 - 50K KM,Automatic
BMW X5,BMW,2020,"248,800",60 - 65K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2021,"239,700",40 - 45K KM,Automatic
Honda Jazz,Honda,2016,"41,700",90 - 95K KM,Automatic
Honda Jazz,Honda,2019,"54,800",90 - 95K KM,Automatic
Lamborghini Huracan,Lamborghini,2016,"1,080,000",20 - 25K KM,Automatic
BMW 530e,BMW,2022,"225,800",40 - 45K KM,Automatic
Perodua Myvi,Perodua,2022,"52,988",10 - 15K KM,Automatic
Mazda 3,Mazda,2020,"112,800",60 - 65K KM,Automatic
Honda Civic,Honda,2017,"82,800",70 - 75K KM,Automatic
Honda City,Honda,2022,"82,800",25 - 30K KM,Automatic
Mazda CX-5,Mazda,2016,"59,800",85 - 90K KM,Automatic
BMW 330e,BMW,2019,"94,800",55 - 60K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2019,"173,800",90 - 95K KM,Automatic
Toyota Estima,Toyota,2014,"79,800",105 - 110K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2019,"135,800",95 - 100K KM,Automatic
BMW 318i,BMW,2019,"82,800",100 - 105K KM,Automatic
Toyota Vellfire,Toyota,2015,"157,800",85 - 90K KM,Automatic
Toyota Camry,Toyota,2019,"127,800",80 - 85K KM,Automatic
Honda City,Honda,2021,"73,800",70 - 75K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,"237,800",40 - 45K KM,Automatic
Toyota Hilux,Toyota,2015,"49,800",80 - 85K KM,Manual
Toyota Hilux,Toyota,2019,"114,800",10 - 15K KM,Automatic
Honda CR-V,Honda,2017,"90,800",80 - 85K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"169,800",50 - 55K KM,Automatic
Toyota Camry,Toyota,2016,"73,800",90 - 95K KM,Automatic
Toyota Hilux,Toyota,2013/2014,"49,800",115 - 120K KM,Automatic
Nissan Vanette,Nissan,2007,"16,800",130 - 135K KM,Manual
Volkswagen Golf,Volkswagen,2023,"179,800",25 - 30K KM,Automatic
Honda Odyssey,Honda,2012,"59,800",90 - 95K KM,Automatic
Honda City,Honda,2021,"72,999",40 - 45K KM,Automatic
Ford Ranger,Ford,2017,"48,800",115 - 120K KM,Manual
Isuzu D-Max,Isuzu,2022,"71,800",35 - 40K KM,Manual
Honda Odyssey,Honda,2008,"29,800",120 - 125K KM,Automatic
Nissan X-Trail,Nissan,2015,"35,800",85 - 90K KM,Automatic
Toyota Hiace,Toyota,2020,"107,800",55 - 60K KM,Manual
Toyota Hiace,Toyota,2019,"99,800",55 - 60K KM,Manual
Toyota Hiace,Toyota,2022,"117,800",30 - 35K KM,Manual
Toyota Hiace,Toyota,2021,"97,800",15 - 20K KM,Manual
Mercedes-Benz A250,Mercedes-Benz,2021,"176,999",20 - 25K KM,Automatic
Mercedes-Benz A250,Mercedes-Benz,2019,"159,999",65 - 70K KM,Automatic
Toyota Vellfire,Toyota,2015,"129,800",55 - 60K KM,Automatic
Toyota Hilux,Toyota,2014,"59,800",95 - 100K KM,Manual
Toyota Hiace,Toyota,2004,"24,800",115 - 120K KM,Manual
Toyota Hilux,Toyota,2016,"61,500",55 - 60K KM,Automatic
Toyota Hiace,Toyota,2021,"113,800",30 - 35K KM,Manual
Lexus RX350,Lexus,2013,"76,800",80 - 85K KM,Automatic
Toyota Hiace,Toyota,2018,"95,800",60 - 65K KM,Manual
Mercedes-Benz C200,Mercedes-Benz,2019,"179,999",55 - 60K KM,Automatic
Mercedes-Benz C300,Mercedes-Benz,2019,"163,999",90 - 95K KM,Automatic
Mercedes-Benz E300,Mercedes-Benz,2021,"278,800",8862 KM,Automatic
Volkswagen Jetta,Volkswagen,2018,"46,999",45 - 50K KM,Automatic
Toyota Vellfire,Toyota,2016,"159,999",80 - 85K KM,Automatic
Mazda 2,Mazda,2017,"39,999",50 - 55K KM,Automatic
BMW 328i,BMW,2015,"69,999",70 - 75K KM,Automatic
Toyota Vios,Toyota,2018,"45,500",50 - 55K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2022,"216,999",30 - 35K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2021,"208,999",30 - 35K KM,Automatic
Toyota Camry,Toyota,2010,"30,800",160 - 165K KM,Automatic
Mercedes-Benz E350,Mercedes-Benz,2020,"193,800",50 - 55K KM,Automatic
Toyota Vios,Toyota,2013/2014,"29,500",85 - 90K KM,Automatic
Toyota Vios,Toyota,2011,"23,500",95 - 100K KM,Automatic
MINI Countryman,MINI,2018,"132,000",50 - 55K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2022,"216,000",10 - 15K KM,Automatic
Volkswagen Tiguan,Volkswagen,2023,"140,800",10 - 15K KM,Automatic
Honda Civic,Honda,2019,"85,500",45 - 50K KM,Automatic
Mazda 3,Mazda,2018/2019,"59,800",70 - 75K KM,Automatic
Peugeot 5008,Peugeot,2022,"99,999",30 - 35K KM,Automatic
Honda Civic,Honda,2016,"43,500",110 - 115K KM,Automatic
Honda Civic,Honda,2021,"93,500",45 - 50K KM,Automatic
Honda City,Honda,2021/2022,"59,500",30 - 35K KM,Automatic
Honda City,Honda,2019,"47,500",65 - 70K KM,Automatic
Honda City,Honda,2021/2022,"66,500",35 - 40K KM,Automatic
Perodua Alza,Perodua,2020/2021,"42,500",40 - 45K KM,Automatic
Perodua Alza,Perodua,2021,"43,500",40 - 45K KM,Automatic
Perodua Alza,Perodua,2022,"52,500",15 - 20K KM,Automatic
Honda HR-V,Honda,2021,"89,900",35 - 40K KM,Automatic
Toyota Yaris,Toyota,2023,"70,600",35 - 40K KM,Automatic
Honda Jazz,Honda,2018,"57,900",60 - 65K KM,Automatic
Perodua AXIA,Perodua,2019,"31,500",80 - 85K KM,Automatic
Proton Iriz,Proton,2022,"46,300",30 - 35K KM,Automatic
Toyota Vios,Toyota,2022,"67,800",45 - 50K KM,Automatic
Perodua Bezza,Perodua,2020/2021,"32,500",75 - 80K KM,Automatic
Perodua Bezza,Perodua,2024,"44,500",25 - 30K KM,Automatic
Perodua Bezza,Perodua,2023,"39,500",20 - 25K KM,Automatic
Perodua Bezza,Perodua,2020,"29,500",30 - 35K KM,Automatic
Toyota Vios,Toyota,2017,"51,800",60 - 65K KM,Automatic
Perodua AXIA,Perodua,2023,"35,500",5 - 10K KM,Automatic
Perodua AXIA,Perodua,2018,"25,500",60 - 65K KM,Automatic
Perodua AXIA,Perodua,2022,"27,500",55 - 60K KM,Automatic
Perodua AXIA,Perodua,2020,"17,500",35 - 40K KM,Manual
Proton Persona,Proton,2018,"28,800",75 - 80K KM,Automatic
BMW 320i,BMW,2015,"64,800",75 - 80K KM,Automatic
Toyota Vellfire,Toyota,2012/2015,"82,600",80 - 85K KM,Automatic
Nissan Almera,Nissan,2013,"19,800",95 - 100K KM,Automatic
Nissan Almera,Nissan,2021,"64,800",95 - 100K KM,Automatic
Ford Ranger,Ford,2019,"79,800",100 - 105K KM,Automatic
Mercedes-Benz GLA200,Mercedes-Benz,2014,"68,800",110 - 115K KM,Automatic
Perodua Myvi,Perodua,2011,"14,800",125 - 130K KM,Automatic
Toyota Hilux,Toyota,2016,"82,800",80 - 85K KM,Automatic
Mercedes-Benz CLA200,Mercedes-Benz,2018,"127,772",65 - 70K KM,Automatic
Honda City,Honda,2013,"31,800",110 - 115K KM,Automatic
Toyota Alphard,Toyota,2006,"39,800",120 - 125K KM,Automatic
Honda HR-V,Honda,2019,"77,800",50 - 55K KM,Automatic
Toyota Alphard,Toyota,2015,"142,800",55 - 60K KM,Automatic
Perodua Bezza,Perodua,2018,"33,800",90 - 95K KM,Manual
Nissan Serena,Nissan,2015,"48,800",215 - 220K KM,Automatic
Volkswagen Golf,Volkswagen,2013/2014,"31,800",85 - 90K KM,Automatic
Proton Preve,Proton,2018,"27,800",60 - 65K KM,Automatic
Honda City,Honda,2014,"36,800",100 - 105K KM,Automatic
Perodua Myvi,Perodua,2022,"42,500",10 - 15K KM,Automatic
Perodua Myvi,Perodua,2022,"43,500",50 - 55K KM,Automatic
Proton X70,Proton,2021,"79,800",50 - 55K KM,Automatic
Perodua Myvi,Perodua,2021,"37,500",35 - 40K KM,Automatic
Perodua Myvi,Perodua,2018,"33,500",45 - 50K KM,Automatic
Proton Saga,Proton,2010,"8,500",85 - 90K KM,Automatic
Proton Persona,Proton,2010,"8,800",100 - 105K KM,Automatic
Perodua Myvi,Perodua,2021,"46,800",85 - 90K KM,Automatic
Perodua Myvi,Perodua,2022,"53,600",35 - 40K KM,Automatic
Honda City,Honda,2015,"37,800",80 - 85K KM,Automatic
Perodua Bezza,Perodua,2017,"33,600",65 - 70K KM,Automatic
Mercedes-Benz C350 e,Mercedes-Benz,2017,"105,800",80 - 85K KM,Automatic
Mercedes-Benz E240,Mercedes-Benz,2004/2008,"13,800",95 - 100K KM,Automatic
Honda City,Honda,2014,"36,800",105 - 110K KM,Automatic
Mercedes-Benz E250,Mercedes-Benz,2011,"39,800",95 - 100K KM,Automatic
Proton X70,Proton,2019,"53,800",95 - 100K KM,Automatic
Honda City,Honda,2014,"37,800",95 - 100K KM,Automatic
Perodua Alza,Perodua,2022,"71,800",35 - 40K KM,Automatic
Kia Sportage,Kia,2018,"51,800",55 - 60K KM,Automatic
Honda City,Honda,2022,"74,300",60 - 65K KM,Automatic
Nissan Serena,Nissan,2015,"49,800",85 - 90K KM,Automatic
Toyota Vellfire,Toyota,2013/2018,"91,900",80 - 85K KM,Automatic
Nissan Navara,Nissan,2018,"66,800",75 - 80K KM,Automatic
Toyota Vios,Toyota,2016,"38,800",80 - 85K KM,Automatic
Mercedes-Benz CLA45 AMG,Mercedes-Benz,2013/2014,"120,000",90 - 95K KM,Automatic
Mercedes-Benz E250 CGI,Mercedes-Benz,2010/2012,"46,800",110 - 115K KM,Automatic
Mazda 3,Mazda,2015,"43,800",90 - 95K KM,Automatic
Honda Civic,Honda,2021,"84,800",20 - 25K KM,Automatic
Mercedes-Benz C200,Mercedes-Benz,2020,"163,800",35 - 40K KM,Automatic
Mercedes-Benz GLC250,Mercedes-Benz,2018,"148,500",85 - 90K KM,Automatic
Nissan Almera,Nissan,2016,"29,600",70 - 75K KM,Automatic
Toyota Vios,Toyota,2010,"20,900",105 - 110K KM,Automatic
Mercedes-Benz GLC300,Mercedes-Benz,2020,"261,800",35 - 40K KM,Automatic
Toyota Vellfire,Toyota,2012/2014,"78,800",95 - 100K KM,Automatic
Nissan Almera,Nissan,2020,"53,800",45 - 50K KM,Automatic
Volvo S60,Volvo,2023,"230,000",5 - 10K KM,Automatic
Toyota Alphard,Toyota,2016,"168,800",75 - 80K KM,Automatic
BMW 330e,BMW,2018,"75,800",45 - 50K KM,Automatic
Mercedes-Benz GLA250,Mercedes-Benz,2016,"92,800",50 - 55K KM,Automatic
Toyota Avanza,Toyota,2019,"58,800",65 - 70K KM,Automatic
Toyota Innova,Toyota,2022,"94,800",15 - 20K KM,Automatic
Honda HR-V,Honda,2019,"77,600",65 - 70K KM,Automatic
Perodua Myvi,Perodua,2020,"43,800",35 - 40K KM,Automatic
Honda CR-V,Honda,2023,"132,800",35 - 40K KM,Automatic
Honda CR-V,Honda,2017,"90,600",90 - 95K KM,Automatic
Honda CR-V,Honda,2023,"140,800",5 - 10K KM,Automatic
Honda Civic,Honda,2017,"66,600",75 - 80K KM,Automatic
Honda Civic,Honda,2020,"99,800",60 - 65K KM,Automatic
Honda Civic,Honda,2017,"83,800",70 - 75K KM,Automatic
Volvo XC90,Volvo,2022,"238,500",95 - 100K KM,Automatic
MINI Countryman,MINI,2019,"127,800",45 - 50K KM,Automatic
Toyota Harrier,Toyota,2021,"172,800",20 - 25K KM,Automatic
Mitsubishi Triton,Mitsubishi,2015,"29,800",95 - 100K KM,Manual
Mitsubishi Triton,Mitsubishi,2016,"51,800",65 - 70K KM,Automatic
Mitsubishi Triton,Mitsubishi,2017,"41,800",60 - 65K KM,Manual
Honda City,Honda,2017,"52,900",85 - 90K KM,Automatic
Honda City,Honda,2020,"59,600",80 - 85K KM,Automatic
Honda City,Honda,2006,"10,600",130 - 135K KM,Automatic
MINI Countryman,MINI,2013,"47,800",85 - 90K KM,Automatic
Perodua Bezza,Perodua,2018,"26,800",65 - 70K KM,Automatic
Honda Insight,Honda,2011,"16,888",80 - 85K KM,Automatic
Volkswagen Polo,Volkswagen,2012/2013,"19,888",80 - 85K KM,Automatic
Proton Persona,Proton,2019,"30,888",60 - 65K KM,Automatic
